"COUNTRY","Country","SEO","Socio economic objective","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","NABS131","R&D related to Natural sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",44.924,"D","Difference in methodology"
"SVN","Slovenia","NABS131","R&D related to Natural sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",45.847,"D","Difference in methodology"
"SVN","Slovenia","NABS131","R&D related to Natural sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",43.917,"D","Difference in methodology"
"SVN","Slovenia","NABS131","R&D related to Natural sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",58.188,,
"SVN","Slovenia","NABS131","R&D related to Natural sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",57.157,,
"SVN","Slovenia","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",34.443,"D","Difference in methodology"
"SVN","Slovenia","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",23.71,"D","Difference in methodology"
"SVN","Slovenia","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",19.794,"D","Difference in methodology"
"SVN","Slovenia","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",20.181,"D","Difference in methodology"
"SVN","Slovenia","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",19.992,"D","Difference in methodology"
"SVN","Slovenia","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",16.866,"D","Difference in methodology"
"SVN","Slovenia","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",27.529,,
"SVN","Slovenia","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",28.24,,
"SVN","Slovenia","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",12.095,"D","Difference in methodology"
"SVN","Slovenia","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",11.448,"D","Difference in methodology"
"SVN","Slovenia","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",12.112,"D","Difference in methodology"
"SVN","Slovenia","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",8.83,"D","Difference in methodology"
"SVN","Slovenia","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",8.084,"D","Difference in methodology"
"SVN","Slovenia","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",9.074,"D","Difference in methodology"
"SVN","Slovenia","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",9.884,,
"SVN","Slovenia","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",9.978,,
"SVN","Slovenia","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",5.937,"D","Difference in methodology"
"SVN","Slovenia","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",4.038,"D","Difference in methodology"
"SVN","Slovenia","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",3.14,"D","Difference in methodology"
"SVN","Slovenia","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",2.466,"D","Difference in methodology"
"SVN","Slovenia","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",2.902,"D","Difference in methodology"
"SVN","Slovenia","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",2.303,"D","Difference in methodology"
"SVN","Slovenia","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",3.684,,
"SVN","Slovenia","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",4.029,,
"SVN","Slovenia","NABS135","R&D related to Social sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",13.102,"D","Difference in methodology"
"SVN","Slovenia","NABS135","R&D related to Social sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",10.267,"D","Difference in methodology"
"SVN","Slovenia","NABS135","R&D related to Social sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",10.301,"D","Difference in methodology"
"SVN","Slovenia","NABS135","R&D related to Social sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",10.433,"D","Difference in methodology"
"SVN","Slovenia","NABS135","R&D related to Social sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",13.59,"D","Difference in methodology"
"SVN","Slovenia","NABS135","R&D related to Social sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",11.858,"D","Difference in methodology"
"SVN","Slovenia","NABS135","R&D related to Social sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",18.527,,
"SVN","Slovenia","NABS135","R&D related to Social sciences - financed from sources other than GUF","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",16.466,,
"SVN","Slovenia","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",21.695,"D","Difference in methodology"
"SVN","Slovenia","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",18.772,"D","Difference in methodology"
"SVN","Slovenia","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",14.287,"D","Difference in methodology"
"SVN","Slovenia","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",12.357,"D","Difference in methodology"
"SVN","Slovenia","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",11.014,"D","Difference in methodology"
"SVN","Slovenia","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",14.183,"D","Difference in methodology"
"SVN","Slovenia","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",20.703,,
"SVN","Slovenia","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",16.42,,
"SVN","Slovenia","_T","Total","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,351.63,,
"SVN","Slovenia","_T","Total","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,313.081,,
"SVN","Slovenia","_T","Total","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,295.571,,
"SVN","Slovenia","_T","Total","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,272.88,,
"SVN","Slovenia","_T","Total","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,268.563,,
"SVN","Slovenia","_T","Total","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,282.022,,
"SVN","Slovenia","_T","Total","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,300.438,,
"SVN","Slovenia","_T","Total","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,336.631,,
"SVN","Slovenia","NABS01","Exploration and exploitation of the Earth","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,3.825,,
"SVN","Slovenia","NABS01","Exploration and exploitation of the Earth","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,3.479,,
"SVN","Slovenia","NABS01","Exploration and exploitation of the Earth","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,3.49,,
"SVN","Slovenia","NABS01","Exploration and exploitation of the Earth","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,4.244,,
"SVN","Slovenia","NABS01","Exploration and exploitation of the Earth","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,5.101,,
"SVN","Slovenia","NABS01","Exploration and exploitation of the Earth","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,5.212,,
"SVN","Slovenia","NABS01","Exploration and exploitation of the Earth","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,7.287,,
"SVN","Slovenia","NABS01","Exploration and exploitation of the Earth","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,6.432,,
"SVN","Slovenia","NABS02","Environment","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,11.802,,
"SVN","Slovenia","NABS02","Environment","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,9.332,,
"SVN","Slovenia","NABS02","Environment","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,9.172,,
"SVN","Slovenia","NABS02","Environment","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,8.993,,
"SVN","Slovenia","NABS02","Environment","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,16.667,,
"SVN","Slovenia","NABS02","Environment","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,14.074,,
"SVN","Slovenia","NABS02","Environment","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,16.321,,
"SVN","Slovenia","NABS02","Environment","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,18.768,,
"SVN","Slovenia","NABS03","Exploration and exploitation of space","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,1.089,,
"SVN","Slovenia","NABS03","Exploration and exploitation of space","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,1.006,,
"SVN","Slovenia","NABS03","Exploration and exploitation of space","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,1.459,,
"SVN","Slovenia","NABS03","Exploration and exploitation of space","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,0.952,,
"SVN","Slovenia","NABS03","Exploration and exploitation of space","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,0.21,,
"SVN","Slovenia","NABS03","Exploration and exploitation of space","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,0.404,,
"SVN","Slovenia","NABS03","Exploration and exploitation of space","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,0.696,,
"SVN","Slovenia","NABS03","Exploration and exploitation of space","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,0.611,,
"SVN","Slovenia","NABS04","Transport, telecommunication and other infrastructures","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,6.895,,
"SVN","Slovenia","NABS04","Transport, telecommunication and other infrastructures","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,9.785,,
"SVN","Slovenia","NABS04","Transport, telecommunication and other infrastructures","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,9.822,,
"SVN","Slovenia","NABS04","Transport, telecommunication and other infrastructures","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,9.067,,
"SVN","Slovenia","NABS04","Transport, telecommunication and other infrastructures","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,8.075,,
"SVN","Slovenia","NABS04","Transport, telecommunication and other infrastructures","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,12.019,,
"SVN","Slovenia","NABS04","Transport, telecommunication and other infrastructures","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,9.382,,
"SVN","Slovenia","NABS04","Transport, telecommunication and other infrastructures","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,10.25,,
"SVN","Slovenia","NABS05","Energy","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,12.635,,
"SVN","Slovenia","NABS05","Energy","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,8.736,,
"SVN","Slovenia","NABS05","Energy","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,8.574,,
"SVN","Slovenia","NABS05","Energy","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,8.399,,
"SVN","Slovenia","NABS05","Energy","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,7.063,,
"SVN","Slovenia","NABS05","Energy","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,8.386,,
"SVN","Slovenia","NABS05","Energy","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,11.862,,
"SVN","Slovenia","NABS05","Energy","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,14.046,,
"SVN","Slovenia","NABS06","Industrial production and technology","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,61.454,,
"SVN","Slovenia","NABS06","Industrial production and technology","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,58.982,,
"SVN","Slovenia","NABS06","Industrial production and technology","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,44.843,,
"SVN","Slovenia","NABS06","Industrial production and technology","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,38.408,,
"SVN","Slovenia","NABS06","Industrial production and technology","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,30.637,,
"SVN","Slovenia","NABS06","Industrial production and technology","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,28.072,,
"SVN","Slovenia","NABS06","Industrial production and technology","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,32.419,,
"SVN","Slovenia","NABS06","Industrial production and technology","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,39.133,,
"SVN","Slovenia","NABS07","Health","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,23.06,,
"SVN","Slovenia","NABS07","Health","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,21.609,,
"SVN","Slovenia","NABS07","Health","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,21.637,,
"SVN","Slovenia","NABS07","Health","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,20.455,,
"SVN","Slovenia","NABS07","Health","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,21.053,,
"SVN","Slovenia","NABS07","Health","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,26.242,,
"SVN","Slovenia","NABS07","Health","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,31.661,,
"SVN","Slovenia","NABS07","Health","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,38.554,,
"SVN","Slovenia","NABS08","Agriculture","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,14.678,,
"SVN","Slovenia","NABS08","Agriculture","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,12.355,,
"SVN","Slovenia","NABS08","Agriculture","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,11.803,,
"SVN","Slovenia","NABS08","Agriculture","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,11.432,,
"SVN","Slovenia","NABS08","Agriculture","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,10.031,,
"SVN","Slovenia","NABS08","Agriculture","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,11.988,,
"SVN","Slovenia","NABS08","Agriculture","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,16.196,,
"SVN","Slovenia","NABS08","Agriculture","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,39.197,,
"SVN","Slovenia","NABS09","Education","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,3.069,,
"SVN","Slovenia","NABS09","Education","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,3.092,,
"SVN","Slovenia","NABS09","Education","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,3.575,,
"SVN","Slovenia","NABS09","Education","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,4.766,,
"SVN","Slovenia","NABS09","Education","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,2.135,,
"SVN","Slovenia","NABS09","Education","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,2.623,,
"SVN","Slovenia","NABS09","Education","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,7.211,,
"SVN","Slovenia","NABS09","Education","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,4.335,,
"SVN","Slovenia","NABS10","Culture, recreation, religion and mass media","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,5.616,,
"SVN","Slovenia","NABS10","Culture, recreation, religion and mass media","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,5.875,,
"SVN","Slovenia","NABS10","Culture, recreation, religion and mass media","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,5.304,,
"SVN","Slovenia","NABS10","Culture, recreation, religion and mass media","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,4.523,,
"SVN","Slovenia","NABS10","Culture, recreation, religion and mass media","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,3.987,,
"SVN","Slovenia","NABS10","Culture, recreation, religion and mass media","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,4.099,,
"SVN","Slovenia","NABS10","Culture, recreation, religion and mass media","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,5.356,,
"SVN","Slovenia","NABS10","Culture, recreation, religion and mass media","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,6.987,,
"SVN","Slovenia","NABS11","Political and social systems, structures and processes","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,7.026,,
"SVN","Slovenia","NABS11","Political and social systems, structures and processes","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,6.652,,
"SVN","Slovenia","NABS11","Political and social systems, structures and processes","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,6.523,,
"SVN","Slovenia","NABS11","Political and social systems, structures and processes","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,6.909,,
"SVN","Slovenia","NABS11","Political and social systems, structures and processes","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,7.142,,
"SVN","Slovenia","NABS11","Political and social systems, structures and processes","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,9.479,,
"SVN","Slovenia","NABS11","Political and social systems, structures and processes","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,11.582,,
"SVN","Slovenia","NABS11","Political and social systems, structures and processes","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,11.747,,
"SVN","Slovenia","NABS14","Defence","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,1.851,,
"SVN","Slovenia","NABS14","Defence","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,2.315,,
"SVN","Slovenia","NABS14","Defence","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,1.989,,
"SVN","Slovenia","NABS14","Defence","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,0.563,,
"SVN","Slovenia","NABS14","Defence","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,0.568,,
"SVN","Slovenia","NABS14","Defence","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,0.456,,
"SVN","Slovenia","NABS14","Defence","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,0.833,,
"SVN","Slovenia","NABS14","Defence","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,0.977,,
"SVN","Slovenia","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,2.363,,
"SVN","Slovenia","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,1.345,,
"SVN","Slovenia","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,0.743,,
"SVN","Slovenia","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,1.734,,
"SVN","Slovenia","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,2.052,,
"SVN","Slovenia","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,0.944,,
"SVN","Slovenia","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,0.992,,
"SVN","Slovenia","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,0.92,,
"SVN","Slovenia","NABS121","R&D related to Natural sciences - financed from GUF  ","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,0.378,,
"SVN","Slovenia","NABS121","R&D related to Natural sciences - financed from GUF  ","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,0.31,,
"SVN","Slovenia","NABS121","R&D related to Natural sciences - financed from GUF  ","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,0.324,,
"SVN","Slovenia","NABS121","R&D related to Natural sciences - financed from GUF  ","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,0.504,,
"SVN","Slovenia","NABS121","R&D related to Natural sciences - financed from GUF  ","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,0.872,,
"SVN","Slovenia","NABS121","R&D related to Natural sciences - financed from GUF  ","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,0.218,,
"SVN","Slovenia","NABS121","R&D related to Natural sciences - financed from GUF  ","DC6","PPP Dollars - Current prices","2017","2017","USD","US Dollar","6","Millions",,,0.275,,
"SVN","Slovenia","NABS121","R&D related to Natural sciences - financed from GUF  ","DC6","PPP Dollars - Current prices","2018","2018","USD","US Dollar","6","Millions",,,0.111,,
"SVN","Slovenia","NABS122","R&D related to Engineering and technology - financed from GUF  ","DC6","PPP Dollars - Current prices","2011","2011","USD","US Dollar","6","Millions",,,0.449,,
"SVN","Slovenia","NABS122","R&D related to Engineering and technology - financed from GUF  ","DC6","PPP Dollars - Current prices","2012","2012","USD","US Dollar","6","Millions",,,0.224,,
"SVN","Slovenia","NABS122","R&D related to Engineering and technology - financed from GUF  ","DC6","PPP Dollars - Current prices","2013","2013","USD","US Dollar","6","Millions",,,0.224,,
"SVN","Slovenia","NABS122","R&D related to Engineering and technology - financed from GUF  ","DC6","PPP Dollars - Current prices","2014","2014","USD","US Dollar","6","Millions",,,0.34,,
"SVN","Slovenia","NABS122","R&D related to Engineering and technology - financed from GUF  ","DC6","PPP Dollars - Current prices","2015","2015","USD","US Dollar","6","Millions",,,0.466,,
"SVN","Slovenia","NABS122","R&D related to Engineering and technology - financed from GUF  ","DC6","PPP Dollars - Current prices","2016","2016","USD","US Dollar","6","Millions",,,0.321,,
